id,time,sum_flow,avg_speed,clusterID
R142_S2,2019-04-25 20:15:00,81.0,18.1851851851852,16
R154_S1,2019-04-25 20:15:00,5.0,17.0,17
R001_SM1,2019-04-25 20:30:00,71.0,31.3165467625899,0
R001_SM2,2019-04-25 20:30:00,10.0,26.571428571428598,0
R001_SM3,2019-04-25 20:30:00,19.0,20.027027027027,0
R002_S1,2019-04-25 20:30:00,7.0,5.0,1
R002_S2,2019-04-25 20:30:00,0.0,0.0,1
R002_S4,2019-04-25 20:30:00,18.0,24.0555555555556,1
R002_S5,2019-04-25 20:30:00,53.0,23.6792452830189,1
R003_SM7,2019-04-25 20:30:00,51.0,43.1666666666667,2
R003_SM8,2019-04-25 20:30:00,20.0,12.6,2
R003_SM9,2019-04-25 20:30:00,17.0,22.5714285714286,2
R028_S1,2019-04-25 20:30:00,20.0,7.45,3
R028_S2,2019-04-25 20:30:00,2.0,27.5,3
R028_S3,2019-04-25 20:30:00,23.0,31.9130434782609,3
R029_S1,2019-04-25 20:30:00,11.0,16.4545454545455,19
R029_S2,2019-04-25 20:30:00,12.0,24.125000000000004,19
R030_S2,2019-04-25 20:30:00,32.0,34.0,5
R031_S1,2019-04-25 20:30:00,13.0,17.2222222222222,5
R031_S2,2019-04-25 20:30:00,14.0,21.3103448275862,5
R032_S2,2019-04-25 20:30:00,5.0,17.3,6
R032_SM46,2019-04-25 20:30:00,3.0,10.8333333333333,6
R069_S1,2019-04-25 20:30:00,19.0,39.0263157894737,7
R069_S4,2019-04-25 20:30:00,78.0,22.4777070063694,7
R069_SM67,2019-04-25 20:30:00,46.0,24.1290322580645,7
R071_S2,2019-04-25 20:30:00,7.0,22.8571428571429,8
R074_S1,2019-04-25 20:30:00,2.0,1.5,18
R074_S3,2019-04-25 20:30:00,6.0,14.666666666666698,18
R077_S2,2019-04-25 20:30:00,6.0,17.1666666666667,10
R085_S1,2019-04-25 20:30:00,3.0,1.0,21
R085_S2,2019-04-25 20:30:00,5.0,4.0,21
R116_S1,2019-04-25 20:30:00,2.0,14.2,8
R116_S2,2019-04-25 20:30:00,5.0,19.2727272727273,8
R131_S1,2019-04-25 20:30:00,2.0,1.0,12
R131_S2,2019-04-25 20:30:00,51.0,36.7474747474747,12
R131_SM82,2019-04-25 20:30:00,52.0,34.8235294117647,12
R131_SM83,2019-04-25 20:30:00,68.0,44.3863636363636,12
R133_S2,2019-04-25 20:30:00,13.0,10.3846153846154,14
R133_S4,2019-04-25 20:30:00,30.0,35.9333333333333,14
R134_S1,2019-04-25 20:30:00,8.0,13.75,14
R134_S2,2019-04-25 20:30:00,16.0,11.6451612903226,14
R135_S1,2019-04-25 20:30:00,5.0,10.9090909090909,15
R135_S2,2019-04-25 20:30:00,8.0,18.4705882352941,15
R141_S1,2019-04-25 20:30:00,1.0,11.0,10
R141_S2,2019-04-25 20:30:00,3.0,55.6666666666667,10
R142_S1,2019-04-25 20:30:00,10.0,12.333333333333298,16
R142_S2,2019-04-25 20:30:00,81.0,20.171974522293,16
R154_S1,2019-04-25 20:30:00,6.0,4.16666666666667,17
R001_SM1,2019-04-25 20:45:00,70.0,33.007299270073,0
R001_SM2,2019-04-25 20:45:00,10.0,18.8571428571429,0
R001_SM3,2019-04-25 20:45:00,18.0,23.6857142857143,0
R002_S1,2019-04-25 20:45:00,12.0,11.0833333333333,1
R002_S2,2019-04-25 20:45:00,0.0,0.0,1
R002_S4,2019-04-25 20:45:00,13.0,12.076923076923102,1
R002_S5,2019-04-25 20:45:00,55.0,21.8,1
R003_SM7,2019-04-25 20:45:00,52.0,37.2403846153846,2
R003_SM8,2019-04-25 20:45:00,22.0,15.2222222222222,2
R003_SM9,2019-04-25 20:45:00,11.0,22.8260869565217,2
R028_S1,2019-04-25 20:45:00,20.0,7.85,3
R028_S2,2019-04-25 20:45:00,2.0,63.5,3
R028_S3,2019-04-25 20:45:00,16.0,46.4375,3
R029_S1,2019-04-25 20:45:00,8.0,17.1176470588235,19
R029_S2,2019-04-25 20:45:00,12.0,19.7083333333333,19
R030_S2,2019-04-25 20:45:00,34.0,29.8823529411765,5
R031_S1,2019-04-25 20:45:00,11.0,20.0,5
R031_S2,2019-04-25 20:45:00,14.0,22.0714285714286,5
R032_S2,2019-04-25 20:45:00,5.0,12.9090909090909,6
R032_SM46,2019-04-25 20:45:00,4.0,9.55555555555556,6
R069_S1,2019-04-25 20:45:00,15.0,41.5333333333333,7
R069_S4,2019-04-25 20:45:00,75.0,21.96,7
R069_SM67,2019-04-25 20:45:00,32.0,22.8,7
R071_S2,2019-04-25 20:45:00,2.0,17.2,8
R074_S1,2019-04-25 20:45:00,3.0,2.33333333333333,18
R074_S3,2019-04-25 20:45:00,6.0,8.0,18
R077_S2,2019-04-25 20:45:00,6.0,17.3333333333333,10
R085_S1,2019-04-25 20:45:00,1.0,1.0,21
R085_S2,2019-04-25 20:45:00,7.0,3.85714285714286,21
R116_S1,2019-04-25 20:45:00,5.0,24.0909090909091,8
R116_S2,2019-04-25 20:45:00,8.0,20.875,8
R131_S1,2019-04-25 20:45:00,2.0,1.0,12
R131_S2,2019-04-25 20:45:00,49.0,37.0909090909091,12
R131_SM82,2019-04-25 20:45:00,56.0,36.0089285714286,12
R131_SM83,2019-04-25 20:45:00,51.0,45.0970873786408,12
R133_S2,2019-04-25 20:45:00,15.0,12.8,14
R133_S4,2019-04-25 20:45:00,19.0,29.6842105263158,14
R134_S1,2019-04-25 20:45:00,11.0,13.8695652173913,14
R134_S2,2019-04-25 20:45:00,16.0,8.78787878787879,14
R135_S1,2019-04-25 20:45:00,7.0,11.5714285714286,15
R135_S2,2019-04-25 20:45:00,5.0,23.5,15
R141_S1,2019-04-25 20:45:00,0.0,0.0,10
R141_S2,2019-04-25 20:45:00,2.0,36.5,10
R142_S1,2019-04-25 20:45:00,9.0,15.388888888888902,16
R142_S2,2019-04-25 20:45:00,66.0,21.8951612903226,16
R154_S1,2019-04-25 20:45:00,4.0,1.0,17
R001_SM1,2019-04-25 21:00:00,71.0,30.8046875,0
R001_SM2,2019-04-25 21:00:00,10.0,16.5,0
R001_SM3,2019-04-25 21:00:00,11.0,20.05,0
R002_S1,2019-04-25 21:00:00,11.0,9.36363636363636,1
R002_S2,2019-04-25 21:00:00,0.0,0.0,1
R002_S4,2019-04-25 21:00:00,9.0,17.4444444444444,1
R002_S5,2019-04-25 21:00:00,68.0,21.7058823529412,-1
R003_SM7,2019-04-25 21:00:00,51.0,38.24,2
R003_SM8,2019-04-25 21:00:00,17.0,24.4545454545455,2
R003_SM9,2019-04-25 21:00:00,9.0,22.4736842105263,2
R028_S1,2019-04-25 21:00:00,18.0,11.9444444444444,3
R028_S2,2019-04-25 21:00:00,0.0,0.0,3
R028_S3,2019-04-25 21:00:00,20.0,43.6,3
R029_S1,2019-04-25 21:00:00,8.0,14.0,19
R029_S2,2019-04-25 21:00:00,19.0,22.0789473684211,19
R030_S2,2019-04-25 21:00:00,30.0,32.8333333333333,5
R031_S1,2019-04-25 21:00:00,19.0,15.1351351351351,5
R031_S2,2019-04-25 21:00:00,16.0,25.34375,5
R032_S2,2019-04-25 21:00:00,6.0,14.249999999999998,6
R032_SM46,2019-04-25 21:00:00,4.0,19.1428571428571,6
R069_S1,2019-04-25 21:00:00,17.0,30.129032258064502,7
R069_S4,2019-04-25 21:00:00,67.0,20.6639344262295,7
R069_SM67,2019-04-25 21:00:00,33.0,23.7868852459016,7
R071_S2,2019-04-25 21:00:00,1.0,14.0,8
R074_S1,2019-04-25 21:00:00,1.0,1.5,18
R074_S3,2019-04-25 21:00:00,5.0,9.09090909090909,18
R077_S2,2019-04-25 21:00:00,2.0,17.4,10
R085_S1,2019-04-25 21:00:00,2.0,1.0,21
R085_S2,2019-04-25 21:00:00,2.0,6.0,21
R116_S1,2019-04-25 21:00:00,3.0,18.8571428571429,8
R116_S2,2019-04-25 21:00:00,5.0,25.636363636363598,8
R131_S1,2019-04-25 21:00:00,2.0,10.25,12
R131_S2,2019-04-25 21:00:00,51.0,36.8041237113402,12
R131_SM82,2019-04-25 21:00:00,55.0,36.495145631068,12
R131_SM83,2019-04-25 21:00:00,49.0,46.7282608695652,12
R133_S2,2019-04-25 21:00:00,16.0,10.0625,14
R133_S4,2019-04-25 21:00:00,10.0,37.5,14
R134_S1,2019-04-25 21:00:00,10.0,16.3684210526316,14
R134_S2,2019-04-25 21:00:00,20.0,10.8055555555556,14
R135_S1,2019-04-25 21:00:00,9.0,12.5,15
R135_S2,2019-04-25 21:00:00,8.0,18.4375,15
R141_S1,2019-04-25 21:00:00,2.0,2.0,10
R141_S2,2019-04-25 21:00:00,1.0,30.000000000000004,10
R142_S1,2019-04-25 21:00:00,10.0,14.85,16
R142_S2,2019-04-25 21:00:00,71.0,20.304347826087,16
R154_S1,2019-04-25 21:00:00,3.0,1.33333333333333,17
R001_SM1,2019-04-25 21:15:00,59.0,33.2016806722689,0
R001_SM2,2019-04-25 21:15:00,7.0,27.5714285714286,0
R001_SM3,2019-04-25 21:15:00,18.0,19.2432432432432,0
R002_S1,2019-04-25 21:15:00,7.0,10.4285714285714,1
R002_S2,2019-04-25 21:15:00,0.0,0.0,1
R002_S4,2019-04-25 21:15:00,10.0,16.4,1
R002_S5,2019-04-25 21:15:00,47.0,22.2340425531915,1
R003_SM7,2019-04-25 21:15:00,41.0,39.7349397590361,2
R003_SM8,2019-04-25 21:15:00,19.0,11.6315789473684,2
R003_SM9,2019-04-25 21:15:00,9.0,14.105263157894703,2
R028_S1,2019-04-25 21:15:00,14.0,8.57142857142857,3
R028_S2,2019-04-25 21:15:00,1.0,34.0,3
R028_S3,2019-04-25 21:15:00,17.0,44.9411764705882,3
R029_S1,2019-04-25 21:15:00,8.0,12.2941176470588,19
R029_S2,2019-04-25 21:15:00,12.0,23.679999999999996,19
R030_S2,2019-04-25 21:15:00,33.0,42.6969696969697,5
R031_S1,2019-04-25 21:15:00,13.0,16.6153846153846,5
R031_S2,2019-04-25 21:15:00,11.0,20.9130434782609,5
R032_S2,2019-04-25 21:15:00,5.0,10.3636363636364,6
R032_SM46,2019-04-25 21:15:00,2.0,15.5,6
R069_S1,2019-04-25 21:15:00,16.0,37.1212121212121,7
R069_S4,2019-04-25 21:15:00,72.0,24.6068965517241,7
R069_SM67,2019-04-25 21:15:00,37.0,24.0266666666667,7
R071_S2,2019-04-25 21:15:00,3.0,18.7142857142857,-1
R074_S1,2019-04-25 21:15:00,1.0,1.5,18
R074_S3,2019-04-25 21:15:00,2.0,19.8,18
R077_S2,2019-04-25 21:15:00,5.0,25.8,10
R085_S1,2019-04-25 21:15:00,5.0,5.4,21
R085_S2,2019-04-25 21:15:00,1.0,13.0,-1
R116_S1,2019-04-25 21:15:00,2.0,15.5,8
R116_S2,2019-04-25 21:15:00,6.0,19.3333333333333,8
R131_S1,2019-04-25 21:15:00,2.0,12.250000000000002,12
R131_S2,2019-04-25 21:15:00,52.0,37.2857142857143,12
R131_SM82,2019-04-25 21:15:00,51.0,34.6116504854369,12
R131_SM83,2019-04-25 21:15:00,48.0,45.0,12
R133_S2,2019-04-25 21:15:00,12.0,11.25,14
R133_S4,2019-04-25 21:15:00,24.0,33.75,14
R134_S1,2019-04-25 21:15:00,10.0,12.8,14
R134_S2,2019-04-25 21:15:00,10.0,12.7619047619048,14
R135_S1,2019-04-25 21:15:00,7.0,15.2857142857143,15
R135_S2,2019-04-25 21:15:00,7.0,23.7857142857143,15
R141_S1,2019-04-25 21:15:00,1.0,33.0,10
R141_S2,2019-04-25 21:15:00,0.0,18.0,10
R142_S1,2019-04-25 21:15:00,9.0,12.7368421052632,16
R142_S2,2019-04-25 21:15:00,64.0,19.734375,16
R154_S1,2019-04-25 21:15:00,5.0,8.0,17
R001_SM1,2019-04-25 21:30:00,48.0,32.032967032967,0
R001_SM2,2019-04-25 21:30:00,10.0,20.7894736842105,0
R001_SM3,2019-04-25 21:30:00,13.0,25.48,0
R002_S1,2019-04-25 21:30:00,4.0,13.499999999999998,1
R002_S2,2019-04-25 21:30:00,0.0,0.0,1
R002_S4,2019-04-25 21:30:00,8.0,31.500000000000004,-1
R002_S5,2019-04-25 21:30:00,39.0,20.1538461538462,1
R003_SM7,2019-04-25 21:30:00,42.0,45.4166666666667,2
R003_SM8,2019-04-25 21:30:00,16.0,12.375,2
R003_SM9,2019-04-25 21:30:00,18.0,26.3513513513514,2
R028_S1,2019-04-25 21:30:00,14.0,10.5,3
R028_S2,2019-04-25 21:30:00,0.0,0.0,3
R028_S3,2019-04-25 21:30:00,24.0,39.1666666666667,3
R029_S1,2019-04-25 21:30:00,11.0,16.0434782608696,19
R029_S2,2019-04-25 21:30:00,15.0,25.1935483870968,19
R030_S2,2019-04-25 21:30:00,25.0,29.28,5
R031_S1,2019-04-25 21:30:00,11.0,16.7826086956522,5
R031_S2,2019-04-25 21:30:00,9.0,28.0,5
R032_S2,2019-04-25 21:30:00,4.0,10.75,6
R032_SM46,2019-04-25 21:30:00,2.0,14.0,6
R069_S1,2019-04-25 21:30:00,16.0,40.375,7
R069_S4,2019-04-25 21:30:00,63.00000000000001,24.0,7
R069_SM67,2019-04-25 21:30:00,32.0,25.3692307692308,7
R071_S2,2019-04-25 21:30:00,3.0,29.0,-1
R074_S1,2019-04-25 21:30:00,0.0,0.0,18
R074_S3,2019-04-25 21:30:00,2.0,15.000000000000002,18
R077_S2,2019-04-25 21:30:00,5.0,22.2,10
R085_S1,2019-04-25 21:30:00,3.0,7.3333333333333295,21
R085_S2,2019-04-25 21:30:00,4.0,5.5,21
R116_S1,2019-04-25 21:30:00,2.0,7.0,8
R116_S2,2019-04-25 21:30:00,5.0,24.2727272727273,8
R131_S1,2019-04-25 21:30:00,3.0,11.75,12
R131_S2,2019-04-25 21:30:00,43.0,44.3023255813954,12
R131_SM82,2019-04-25 21:30:00,43.0,37.9186046511628,12
R131_SM83,2019-04-25 21:30:00,50.0,46.039603960396,12
R133_S2,2019-04-25 21:30:00,13.0,11.6153846153846,14
R133_S4,2019-04-25 21:30:00,14.0,37.8571428571429,14
R134_S1,2019-04-25 21:30:00,8.0,10.1875,14
R134_S2,2019-04-25 21:30:00,7.0,15.4285714285714,14
R135_S1,2019-04-25 21:30:00,4.0,11.0,15
R135_S2,2019-04-25 21:30:00,8.0,22.8125,15
R141_S1,2019-04-25 21:30:00,2.0,11.0,10
R141_S2,2019-04-25 21:30:00,0.0,0.0,10
R142_S1,2019-04-25 21:30:00,9.0,12.5263157894737,16
R142_S2,2019-04-25 21:30:00,65.0,22.1832061068702,16
R154_S1,2019-04-25 21:30:00,5.0,3.6,17
R001_SM1,2019-04-25 21:45:00,50.0,31.052631578947402,0
R001_SM2,2019-04-25 21:45:00,9.0,16.0555555555556,0
R001_SM3,2019-04-25 21:45:00,12.0,28.0833333333333,0
R002_S1,2019-04-25 21:45:00,3.0,10.3333333333333,1
R002_S2,2019-04-25 21:45:00,0.0,0.0,1
R002_S4,2019-04-25 21:45:00,9.0,22.6666666666667,1
R002_S5,2019-04-25 21:45:00,33.0,21.6666666666667,1
R003_SM7,2019-04-25 21:45:00,33.0,43.0909090909091,2
R003_SM8,2019-04-25 21:45:00,18.0,11.888888888888902,2
R003_SM9,2019-04-25 21:45:00,14.0,17.6206896551724,2
R028_S1,2019-04-25 21:45:00,11.0,10.9090909090909,3
R028_S2,2019-04-25 21:45:00,1.0,15.000000000000002,3
R028_S3,2019-04-25 21:45:00,25.0,33.68,3
R029_S1,2019-04-25 21:45:00,9.0,19.2105263157895,19
R029_S2,2019-04-25 21:45:00,10.0,25.449999999999996,19
R030_S2,2019-04-25 21:45:00,29.0,30.8620689655172,5
R031_S1,2019-04-25 21:45:00,7.0,17.2666666666667,5
R031_S2,2019-04-25 21:45:00,12.0,23.4,5
R032_S2,2019-04-25 21:45:00,2.0,11.4,6
R032_SM46,2019-04-25 21:45:00,0.0,1.0,-1
R069_S1,2019-04-25 21:45:00,12.0,41.56,7
R069_S4,2019-04-25 21:45:00,64.0,22.125,7
R069_SM67,2019-04-25 21:45:00,30.0,25.9666666666667,7
R071_S2,2019-04-25 21:45:00,1.0,12.5,-1
R074_S1,2019-04-25 21:45:00,0.0,0.0,18
R074_S3,2019-04-25 21:45:00,3.0,4.42857142857143,18
R077_S2,2019-04-25 21:45:00,5.0,19.1,10
R085_S1,2019-04-25 21:45:00,4.0,0.5,21
R085_S2,2019-04-25 21:45:00,0.0,0.0,21
R116_S1,2019-04-25 21:45:00,4.0,30.2222222222222,8
R116_S2,2019-04-25 21:45:00,7.0,26.199999999999996,8
R131_S1,2019-04-25 21:45:00,0.0,1.0,12
R131_S2,2019-04-25 21:45:00,42.0,37.6071428571429,12
R131_SM82,2019-04-25 21:45:00,45.0,36.7111111111111,12
R131_SM83,2019-04-25 21:45:00,42.0,46.8690476190476,12
R133_S2,2019-04-25 21:45:00,10.0,13.7,14
R133_S4,2019-04-25 21:45:00,14.0,30.8571428571429,14
R134_S1,2019-04-25 21:45:00,7.0,14.785714285714302,14
R134_S2,2019-04-25 21:45:00,13.0,8.0,14
R135_S1,2019-04-25 21:45:00,2.0,11.2,15
R135_S2,2019-04-25 21:45:00,3.0,26.5,15
R141_S1,2019-04-25 21:45:00,0.0,0.0,10
R141_S2,2019-04-25 21:45:00,0.0,0.0,10
R142_S1,2019-04-25 21:45:00,8.0,17.6666666666667,16
R142_S2,2019-04-25 21:45:00,55.0,22.25,16
R154_S1,2019-04-25 21:45:00,2.0,18.0,17
R001_SM1,2019-04-25 22:00:00,57.0,31.0648148148148,0
R001_SM2,2019-04-25 22:00:00,10.0,33.45,0
R001_SM3,2019-04-25 22:00:00,12.0,13.434782608695699,0
R002_S1,2019-04-25 22:00:00,3.0,18.0,1
R002_S2,2019-04-25 22:00:00,0.0,0.0,1
R002_S4,2019-04-25 22:00:00,9.0,22.0,1
R002_S5,2019-04-25 22:00:00,42.0,21.952380952381,1
R003_SM7,2019-04-25 22:00:00,42.0,38.1294117647059,2
R003_SM8,2019-04-25 22:00:00,16.0,25.151515151515202,2
R003_SM9,2019-04-25 22:00:00,11.0,26.913043478260896,2
R028_S1,2019-04-25 22:00:00,17.0,11.8823529411765,3
R028_S2,2019-04-25 22:00:00,2.0,3.0,3
R028_S3,2019-04-25 22:00:00,17.0,38.1176470588235,3
R029_S1,2019-04-25 22:00:00,3.0,12.1428571428571,19
R029_S2,2019-04-25 22:00:00,11.0,20.2608695652174,19
R030_S2,2019-04-25 22:00:00,20.0,39.45,5
R031_S1,2019-04-25 22:00:00,14.0,13.714285714285698,5
R031_S2,2019-04-25 22:00:00,9.0,21.3888888888889,5
R032_S2,2019-04-25 22:00:00,5.0,12.0,6
R032_SM46,2019-04-25 22:00:00,2.0,13.499999999999998,6
R069_S1,2019-04-25 22:00:00,9.0,36.8333333333333,7
R069_S4,2019-04-25 22:00:00,57.0,24.1481481481481,7
R069_SM67,2019-04-25 22:00:00,23.0,25.318181818181795,7
R071_S2,2019-04-25 22:00:00,0.0,24.0,-1
R074_S1,2019-04-25 22:00:00,0.0,1.0,18
R074_S3,2019-04-25 22:00:00,4.0,8.25,18
R077_S2,2019-04-25 22:00:00,3.0,28.6,10
R085_S1,2019-04-25 22:00:00,3.0,0.666666666666667,21
R085_S2,2019-04-25 22:00:00,0.0,0.0,21
R116_S1,2019-04-25 22:00:00,4.0,10.4444444444444,8
R116_S2,2019-04-25 22:00:00,5.0,20.9,8
R131_S1,2019-04-25 22:00:00,2.0,6.749999999999999,12
R131_S2,2019-04-25 22:00:00,38.0,37.6842105263158,12
R131_SM82,2019-04-25 22:00:00,39.0,37.8354430379747,12
R131_SM83,2019-04-25 22:00:00,34.0,49.8235294117647,12
R133_S2,2019-04-25 22:00:00,8.0,14.125,14
R133_S4,2019-04-25 22:00:00,18.0,34.6666666666667,14
R134_S1,2019-04-25 22:00:00,7.0,18.0666666666667,14
R134_S2,2019-04-25 22:00:00,13.0,11.1923076923077,14
R135_S1,2019-04-25 22:00:00,6.0,13.3333333333333,15
R135_S2,2019-04-25 22:00:00,6.0,13.25,15
R141_S1,2019-04-25 22:00:00,0.0,0.0,10
R141_S2,2019-04-25 22:00:00,0.0,0.0,10
R142_S1,2019-04-25 22:00:00,7.0,13.2142857142857,16
R142_S2,2019-04-25 22:00:00,65.0,21.3149606299213,16
R154_S1,2019-04-25 22:00:00,6.0,3.5,17
R001_SM1,2019-04-25 22:15:00,39.0,31.556962025316505,0
R001_SM2,2019-04-25 22:15:00,6.0,32.9230769230769,0
R001_SM3,2019-04-25 22:15:00,13.0,19.6538461538462,0
R002_S1,2019-04-25 22:15:00,2.0,3.5,1
R002_S2,2019-04-25 22:15:00,0.0,0.0,1
R002_S4,2019-04-25 22:15:00,5.0,15.2,1
R002_S5,2019-04-25 22:15:00,30.0,21.0,1
R003_SM7,2019-04-25 22:15:00,25.0,41.7450980392157,2
R003_SM8,2019-04-25 22:15:00,14.0,9.75,2
R003_SM9,2019-04-25 22:15:00,7.0,15.399999999999999,2
R028_S1,2019-04-25 22:15:00,7.0,15.000000000000002,3
R028_S2,2019-04-25 22:15:00,1.0,8.0,3
R028_S3,2019-04-25 22:15:00,18.0,42.2777777777778,3
R029_S1,2019-04-25 22:15:00,6.0,15.9230769230769,19
R029_S2,2019-04-25 22:15:00,10.0,28.0,19
R030_S2,2019-04-25 22:15:00,20.0,34.6,5
R031_S1,2019-04-25 22:15:00,13.0,12.962962962963001,5
R031_S2,2019-04-25 22:15:00,9.0,20.0,5
R032_S2,2019-04-25 22:15:00,3.0,6.57142857142857,6
R032_SM46,2019-04-25 22:15:00,2.0,9.75,6
R069_S1,2019-04-25 22:15:00,13.0,40.037037037037,7
R069_S4,2019-04-25 22:15:00,55.0,26.252252252252305,7
R069_SM67,2019-04-25 22:15:00,33.0,24.7727272727273,7
R071_S2,2019-04-25 22:15:00,3.0,15.000000000000002,-1
R074_S1,2019-04-25 22:15:00,1.0,2.33333333333333,18
R074_S3,2019-04-25 22:15:00,3.0,4.83333333333333,18
R077_S2,2019-04-25 22:15:00,3.0,38.5714285714286,10
R085_S1,2019-04-25 22:15:00,2.0,0.5,21
R085_S2,2019-04-25 22:15:00,3.0,4.33333333333333,21
R116_S1,2019-04-25 22:15:00,1.0,11.6666666666667,8
R116_S2,2019-04-25 22:15:00,4.0,23.125,8
R131_S1,2019-04-25 22:15:00,1.0,16.0,12
R131_S2,2019-04-25 22:15:00,36.0,37.5211267605634,12
R131_SM82,2019-04-25 22:15:00,37.0,38.041095890411,12
R131_SM83,2019-04-25 22:15:00,30.999999999999996,47.6229508196721,12
R133_S2,2019-04-25 22:15:00,6.0,17.8333333333333,14
R133_S4,2019-04-25 22:15:00,11.0,34.4545454545455,14
R134_S1,2019-04-25 22:15:00,5.0,13.3,14
R134_S2,2019-04-25 22:15:00,9.0,10.6111111111111,14
R135_S1,2019-04-25 22:15:00,5.0,17.9090909090909,15
R135_S2,2019-04-25 22:15:00,5.0,16.6363636363636,15
R141_S1,2019-04-25 22:15:00,0.0,0.0,10
R141_S2,2019-04-25 22:15:00,0.0,18.0,10
R142_S1,2019-04-25 22:15:00,6.0,9.83333333333333,16
R142_S2,2019-04-25 22:15:00,47.0,24.2659574468085,16
R154_S1,2019-04-25 22:15:00,3.0,2.0,17
R001_SM1,2019-04-25 22:30:00,34.0,34.2089552238806,0
R001_SM2,2019-04-25 22:30:00,7.0,27.9285714285714,0
R001_SM3,2019-04-25 22:30:00,8.0,25.3125,0
R002_S1,2019-04-25 22:30:00,2.0,14.0,1
R002_S2,2019-04-25 22:30:00,0.0,0.0,1
R002_S4,2019-04-25 22:30:00,4.0,20.5,1
R002_S5,2019-04-25 22:30:00,25.0,19.68,1
R003_SM7,2019-04-25 22:30:00,29.0,43.1016949152542,2
R003_SM8,2019-04-25 22:30:00,11.0,16.1739130434783,2
R003_SM9,2019-04-25 22:30:00,12.0,24.0,2
R028_S1,2019-04-25 22:30:00,9.0,12.1111111111111,3
R028_S2,2019-04-25 22:30:00,2.0,0.0,3
R028_S3,2019-04-25 22:30:00,18.0,37.0555555555556,3
R029_S1,2019-04-25 22:30:00,6.0,13.230769230769202,19
R029_S2,2019-04-25 22:30:00,15.0,23.0666666666667,19
R030_S2,2019-04-25 22:30:00,14.0,30.0714285714286,5
R031_S1,2019-04-25 22:30:00,12.0,16.875,5
R031_S2,2019-04-25 22:30:00,10.0,28.1428571428571,5
R032_S2,2019-04-25 22:30:00,3.0,9.0,6
R032_SM46,2019-04-25 22:30:00,1.0,17.6666666666667,6
R069_S1,2019-04-25 22:30:00,9.0,26.888888888888903,7
R069_S4,2019-04-25 22:30:00,48.0,25.40625,7
R069_SM67,2019-04-25 22:30:00,17.0,23.882352941176503,7
R071_S2,2019-04-25 22:30:00,0.0,0.0,22
R074_S1,2019-04-25 22:30:00,1.0,2.5,18
R074_S3,2019-04-25 22:30:00,0.0,4.0,18
R077_S2,2019-04-25 22:30:00,5.0,17.6666666666667,10
R085_S1,2019-04-25 22:30:00,0.0,0.0,21
R085_S2,2019-04-25 22:30:00,1.0,1.0,21
R116_S1,2019-04-25 22:30:00,1.0,3.33333333333333,8
R116_S2,2019-04-25 22:30:00,3.0,34.0,8
R131_S1,2019-04-25 22:30:00,2.0,11.75,12
R131_S2,2019-04-25 22:30:00,33.0,45.910447761194,12
R131_SM82,2019-04-25 22:30:00,33.0,39.5223880597015,12
R131_SM83,2019-04-25 22:30:00,27.0,48.092592592592595,12
R133_S2,2019-04-25 22:30:00,5.0,17.0,14
R133_S4,2019-04-25 22:30:00,7.0,30.8571428571429,14
R134_S1,2019-04-25 22:30:00,5.0,15.1818181818182,14
R134_S2,2019-04-25 22:30:00,4.0,11.888888888888902,14
R135_S1,2019-04-25 22:30:00,2.0,14.8,15
R135_S2,2019-04-25 22:30:00,6.0,19.25,15
R141_S1,2019-04-25 22:30:00,0.0,1.0,10
R141_S2,2019-04-25 22:30:00,0.0,1.0,10
R142_S1,2019-04-25 22:30:00,7.0,10.0,16
R142_S2,2019-04-25 22:30:00,45.0,24.9111111111111,16
R154_S1,2019-04-25 22:30:00,5.0,1.6,17
R001_SM1,2019-04-25 22:45:00,36.0,31.2898550724638,0
R001_SM2,2019-04-25 22:45:00,4.0,19.6666666666667,0
R001_SM3,2019-04-25 22:45:00,9.0,16.4705882352941,0
R002_S1,2019-04-25 22:45:00,1.0,0.0,1
R002_S2,2019-04-25 22:45:00,0.0,0.0,1
R002_S4,2019-04-25 22:45:00,4.0,21.75,1
R002_S5,2019-04-25 22:45:00,33.0,22.969696969697,1
R003_SM7,2019-04-25 22:45:00,21.0,43.8809523809524,2
R003_SM8,2019-04-25 22:45:00,11.0,17.2272727272727,2
R003_SM9,2019-04-25 22:45:00,10.0,18.8095238095238,2
R028_S1,2019-04-25 22:45:00,4.0,14.249999999999998,3
R028_S2,2019-04-25 22:45:00,2.0,23.5,3
R028_S3,2019-04-25 22:45:00,12.0,31.8333333333333,3
R029_S1,2019-04-25 22:45:00,7.0,16.2142857142857,19
R029_S2,2019-04-25 22:45:00,8.0,30.176470588235304,19
R030_S2,2019-04-25 22:45:00,19.0,39.7894736842105,5
R031_S1,2019-04-25 22:45:00,7.0,15.733333333333302,5
R031_S2,2019-04-25 22:45:00,10.0,32.1428571428571,5
R032_S2,2019-04-25 22:45:00,1.0,12.333333333333298,6
R032_SM46,2019-04-25 22:45:00,0.0,0.0,6
R069_S1,2019-04-25 22:45:00,6.0,36.9230769230769,7
R069_S4,2019-04-25 22:45:00,44.0,22.875,7
R069_SM67,2019-04-25 22:45:00,21.0,28.558139534883704,7
R071_S2,2019-04-25 22:45:00,0.0,16.0,22
R074_S1,2019-04-25 22:45:00,0.0,0.0,18
R074_S3,2019-04-25 22:45:00,1.0,11.5,18
